BV_LSTM,seq_len_LSTM,ti_train_LSTM,tf_train_LSTM,ti_test_LSTM,tf_test_LSTM,NSE_train_LSTM,MAE_train_LSTM,NSE_val_LSTM,MAE_val_LSTM,NSE_test_LSTM,MAE_test_LSTM,training_finished_LSTM,epoch_LSTM,loss_fonction_LSTM,training_time_LSTM,nom_LSTM,BV_GR4J,param_final_GR4J,temps_calibration_GR4J,NSE_calibration_GR4J,ti_train_GR4J,tf_train_GR4J,ti_test_GR4J,tf_test_GR4J,NSE_test_GR4J,MAE_test_GR4J,training_finished_GR4J,BV,mean_precip,min_precip,max_precip,mean_ETP,min_ETP,max_ETP,mean_flow_mm,min_flow_mm,max_flow_mm,mean_precipitation,min_precipitation,max_precipitation,mean_evapotranspiration,min_evapotranspiration,max_evapotranspiration,training_time_norm_LSTM,best_MAE_val_LSTM,best_NSE_val_LSTM
J3323020,7,1997-01-07,2005-01-06,2008-03-18,2012-12-31,0.58961266,0.5444018,0.29366016,0.56736785,0.5495906,0.5540608,True,103,MAE,29.736013412475582,Nicolas,J3323020,[112.96242688  -4.77591903 752.41785487   1.45728255],1.2206950187683103,0.2961642596292227,1997-01-30,2005-01-18,2008-03-25,2012-12-31,0.8629276693530907,0.2903927538052021,True,J3323020,,,,,,,1.353790474558849,0.108,8.997,2.999651950718685,0.0,75.998,1.8130412388774813,0.041,5.126,20.674724239634706,True,False
J3323020,15,1997-01-15,2005-01-10,2008-03-21,2012-12-31,0.8049936,0.37777185,0.41978902,0.4932764,0.6023015,0.5205689,True,132,MAE,58.06461000442505,Nicolas,J3323020,[112.96242688  -4.77591903 752.41785487   1.45728255],1.2206950187683103,0.2961642596292227,1997-01-30,2005-01-18,2008-03-25,2012-12-31,0.8629276693530907,0.2903927538052021,True,J3323020,,,,,,,1.353790474558849,0.108,8.997,2.999651950718685,0.0,75.998,1.8130412388774813,0.041,5.126,40.37090592042078,False,False
J3323020,30,1997-01-30,2005-01-18,2008-03-25,2012-12-31,0.9325769,0.21971557,0.6519486,0.3982928,0.73214155,0.40595928,True,134,MAE,95.75890564918518,Nicolas,J3323020,[112.96242688  -4.77591903 752.41785487   1.45728255],1.2206950187683103,0.2961642596292227,1997-01-30,2005-01-18,2008-03-25,2012-12-31,0.8629276693530907,0.2903927538052021,True,J3323020,,,,,,,1.353790474558849,0.108,8.997,2.999651950718685,0.0,75.998,1.8130412388774813,0.041,5.126,66.57882952647216,False,True
J8632410,7,1997-01-07,2004-12-24,2008-03-27,2012-12-31,0.7977152,0.39929667,0.51543653,0.43641278,0.12533516,0.39953116,True,159,MAE,46.71122646331787,Nicolas,J8632410,[267.73561971  -0.6604918   68.03348429   2.06156156],0.3793215751647949,0.3767327565276477,1997-01-30,2005-01-04,2008-04-03,2012-12-31,0.9135875713863062,0.1658333484012584,True,J8632410,,,,,,,0.7157834022038568,0.001,17.758,2.2938292265571527,0.0,50.904,1.8500687885010267,0.0,5.392,32.47717549182475,True,False
J8632410,15,1997-01-15,2004-12-28,2008-03-29,2012-12-31,0.92674536,0.23688884,0.64272773,0.35397023,0.17788327,0.3688616,True,176,MAE,76.22852754592896,Nicolas,J8632410,[267.73561971  -0.6604918   68.03348429   2.06156156],0.3793215751647949,0.3767327565276477,1997-01-30,2005-01-04,2008-04-03,2012-12-31,0.9135875713863062,0.1658333484012584,True,J8632410,,,,,,,0.7157834022038568,0.001,17.758,2.2938292265571527,0.0,50.904,1.8500687885010267,0.0,5.392,52.999834387493095,False,False
J8632410,30,1997-01-30,2005-01-04,2008-04-03,2012-12-31,0.9594113,0.1661957,0.81103075,0.27794042,0.73832923,0.25141597,True,173,MAE,120.0611503124237,Nicolas,J8632410,[267.73561971  -0.6604918   68.03348429   2.06156156],0.3793215751647949,0.3767327565276477,1997-01-30,2005-01-04,2008-04-03,2012-12-31,0.9135875713863062,0.1658333484012584,True,J8632410,,,,,,,0.7157834022038568,0.001,17.758,2.2938292265571527,0.0,50.904,1.8500687885010267,0.0,5.392,83.47558699853444,False,True
K1753110,7,1997-01-07,2005-01-04,2008-03-17,2012-12-31,0.79021835,0.37266567,0.6524831,0.50231504,0.7402247,0.4455221,True,180,MAE,50.31484770774841,Nicolas,K1753110,[262.8901036   -1.66670381  72.17890395   1.80218028],0.4959285259246826,0.4201438122309673,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.8972166905580073,0.2446531253897297,True,K1753110,,,,,,,1.0548622047244094,0.027,14.353,2.915417008898015,0.0,61.597,1.8679835728952767,0.0,5.692,34.982685375050494,True,False
K1753110,15,1997-01-15,2005-01-08,2008-03-19,2012-12-31,0.9474956,0.20824896,0.74030143,0.42096505,0.79509956,0.36624062,True,209,MAE,87.31869554519653,Nicolas,K1753110,[262.8901036   -1.66670381  72.17890395   1.80218028],0.4959285259246826,0.4201438122309673,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.8972166905580073,0.2446531253897297,True,K1753110,,,,,,,1.0548622047244094,0.027,14.353,2.915417008898015,0.0,61.597,1.8679835728952767,0.0,5.692,60.71055747520474,False,False
K1753110,30,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.9629101,0.15720196,0.8400548,0.3309631,0.8630275,0.27759486,True,177,MAE,106.43766355514526,Nicolas,K1753110,[262.8901036   -1.66670381  72.17890395   1.80218028],0.4959285259246826,0.4201438122309673,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.8972166905580073,0.2446531253897297,True,K1753110,,,,,,,1.0548622047244094,0.027,14.353,2.915417008898015,0.0,61.597,1.8679835728952767,0.0,5.692,74.00350921924216,False,True
K3553010,7,1997-01-09,2005-11-16,2008-09-22,2012-12-31,0.72721446,0.1984244,-0.12612998,0.32572445,-0.7163708,0.30839968,True,153,MAE,33.46317148208618,Nicolas,K3553010,[190.55062965  -0.77867611  15.42305659   2.20773173],0.4126677513122558,0.8045862412924788,1997-01-30,2005-11-26,2008-09-29,2012-12-31,0.7839013230323755,0.1642853558407319,True,K3553010,,,,,,,0.4033245580322829,0.005,26.768,2.142841204654346,0.0,60.671,1.9652231348391511,0.0,5.806,23.26612626174972,True,False
K3553010,15,1997-01-15,2005-11-19,2008-09-24,2012-12-31,0.9359858,0.13337931,0.12444317,0.29597902,-0.30620587,0.2719233,True,199,MAE,64.78411078453064,Nicolas,K3553010,[190.55062965  -0.77867611  15.42305659   2.20773173],0.4126677513122558,0.8045862412924788,1997-01-30,2005-11-26,2008-09-29,2012-12-31,0.7839013230323755,0.1642853558407319,True,K3553010,,,,,,,0.4033245580322829,0.005,26.768,2.142841204654346,0.0,60.671,1.9652231348391511,0.0,5.806,45.0428107830413,False,False
K3553010,30,1997-01-30,2005-11-26,2008-09-29,2012-12-31,0.9511491,0.0896106,0.22816086,0.25931704,0.24126267,0.20020811,True,180,MAE,96.01543521881104,Nicolas,K3553010,[190.55062965  -0.77867611  15.42305659   2.20773173],0.4126677513122558,0.8045862412924788,1997-01-30,2005-11-26,2008-09-29,2012-12-31,0.7839013230323755,0.1642853558407319,True,K3553010,,,,,,,0.4033245580322829,0.005,26.768,2.142841204654346,0.0,60.671,1.9652231348391511,0.0,5.806,66.75718827408765,False,True
L0813010,7,1997-01-07,2004-12-25,2008-03-03,2012-12-31,0.6769904,0.47965258,0.5108597,0.54932857,0.39444697,0.4904308,True,143,MAE,34.26473593711853,Nicolas,L0813010,[357.80924171  -0.36782654  75.18862829   1.35885886],0.4053742885589599,0.3669799407723098,1997-01-30,2005-01-05,2008-03-10,2012-12-31,0.92731999710269,0.1713733779577992,True,L0813010,,,,,,,1.0610006868131867,0.031,15.079,2.755710130047912,0.0,52.003,1.9534462696783024,0.0,5.742,23.823434460337435,True,False
L0813010,15,1997-01-15,2004-12-29,2008-03-05,2012-12-31,0.86601764,0.3167982,0.6413278,0.47122264,0.59345233,0.40410417,True,122,MAE,44.97798371315002,Nicolas,L0813010,[357.80924171  -0.36782654  75.18862829   1.35885886],0.4053742885589599,0.3669799407723098,1997-01-30,2005-01-05,2008-03-10,2012-12-31,0.92731999710269,0.1713733779577992,True,L0813010,,,,,,,1.0610006868131867,0.031,15.079,2.755710130047912,0.0,52.003,1.9534462696783024,0.0,5.742,31.272094117835582,False,False
L0813010,30,1997-01-30,2005-01-05,2008-03-10,2012-12-31,0.95030355,0.16853325,0.73886955,0.37991625,0.6432222,0.33916166,True,167,MAE,99.07717275619508,Nicolas,L0813010,[357.80924171  -0.36782654  75.18862829   1.35885886],0.4053742885589599,0.3669799407723098,1997-01-30,2005-01-05,2008-03-10,2012-12-31,0.92731999710269,0.1713733779577992,True,L0813010,,,,,,,1.0610006868131867,0.031,15.079,2.755710130047912,0.0,52.003,1.9534462696783024,0.0,5.742,68.88593964373145,False,True
M0416010,7,1997-01-07,2005-01-03,2008-03-16,2012-12-31,0.6690116,0.16309625,0.079319894,0.17711948,-0.092811584,0.20501988,True,130,MAE,30.040392637252808,Nicolas,M0416010,[ 8.20570639e+02 -9.01215492e-02  2.15419027e+01  1.24174174e+00],0.3446478843688965,0.3358809415828132,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.5484774133757634,0.1701694303662282,True,M0416010,,,,,,,0.555285909946927,0.171,7.174,1.952963210130048,0.0,57.967,1.9205607460643397,0.0,5.622,20.88635168441864,False,False
M0416010,15,1997-01-15,2005-01-07,2008-03-18,2012-12-31,0.7851474,0.13162017,0.225936,0.17269538,-0.15265226,0.20797639,True,124,MAE,44.69262385368347,Nicolas,M0416010,[ 8.20570639e+02 -9.01215492e-02  2.15419027e+01  1.24174174e+00],0.3446478843688965,0.3358809415828132,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.5484774133757634,0.1701694303662282,True,M0416010,,,,,,,0.555285909946927,0.171,7.174,1.952963210130048,0.0,57.967,1.9205607460643397,0.0,5.622,31.073690373470292,False,True
M0416010,30,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.8543037,0.11703906,0.0084706545,0.19773974,-0.2036624,0.22284715,True,136,MAE,81.56866645812988,Nicolas,M0416010,[ 8.20570639e+02 -9.01215492e-02  2.15419027e+01  1.24174174e+00],0.3446478843688965,0.3358809415828132,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.5484774133757634,0.1701694303662282,True,M0416010,,,,,,,0.555285909946927,0.171,7.174,1.952963210130048,0.0,57.967,1.9205607460643397,0.0,5.622,56.712702614973004,True,False
M1254010,7,1997-01-11,2004-12-29,2008-03-08,2012-12-31,0.7366451,0.21028149,0.18893355,0.20214035,-0.08029568,0.2529945,True,116,MAE,26.81438708305359,Nicolas,M1254010,[207.30174346  -0.930497    19.10600982   1.53942801],0.393068790435791,0.3823996729741725,1997-01-30,2005-01-08,2008-03-13,2012-12-31,0.7089407450134697,0.1740800114753427,True,M1254010,,,,,,,0.4662859597869049,0.064,16.99,1.9680142026009584,0.0,38.378,1.9154680013689247,0.0,5.61,18.643388772631123,False,False
M1254010,15,1997-01-15,2004-12-31,2008-03-09,2012-12-31,0.8021567,0.17992501,0.024436235,0.22591108,-0.3298242,0.2788288,True,113,MAE,39.42442846298218,Nicolas,M1254010,[207.30174346  -0.930497    19.10600982   1.53942801],0.393068790435791,0.3823996729741725,1997-01-30,2005-01-08,2008-03-13,2012-12-31,0.7089407450134697,0.1740800114753427,True,M1254010,,,,,,,0.4662859597869049,0.064,16.99,1.9680142026009584,0.0,38.378,1.9154680013689247,0.0,5.61,27.410842720275202,True,False
M1254010,30,1997-01-30,2005-01-08,2008-03-13,2012-12-31,0.8912766,0.114996046,0.30907416,0.20313476,0.105012596,0.23684287,True,120,MAE,70.31211137771606,Nicolas,M1254010,[207.30174346  -0.930497    19.10600982   1.53942801],0.393068790435791,0.3823996729741725,1997-01-30,2005-01-08,2008-03-13,2012-12-31,0.7089407450134697,0.1740800114753427,True,M1254010,,,,,,,0.4662859597869049,0.064,16.99,1.9680142026009584,0.0,38.378,1.9154680013689247,0.0,5.61,48.88629465141673,False,True
N2024010,7,1997-01-07,2005-02-08,2008-03-31,2012-12-31,0.74769354,0.38908896,0.49984944,0.47168157,0.4628451,0.44323024,True,162,MAE,37.22528076171875,Nicolas,N2024010,[210.60829787  -0.92863473  27.11263892   1.67117117],0.3805160522460937,0.6219343246873786,1997-01-30,2005-02-20,2008-04-06,2012-12-31,0.7574221718837957,0.2544297369888446,True,N2024010,,,,,,,0.7705334264269507,0.0,31.696,2.388887234770705,0.0,63.766,2.004490759753593,0.0,5.579,25.881829006998743,True,False
N2024010,15,1997-01-15,2005-02-12,2008-04-02,2012-12-31,0.9090005,0.23142417,0.46610588,0.42638218,0.42937535,0.4139091,True,180,MAE,61.90036416053772,Nicolas,N2024010,[210.60829787  -0.92863473  27.11263892   1.67117117],0.3805160522460937,0.6219343246873786,1997-01-30,2005-02-20,2008-04-06,2012-12-31,0.7574221718837957,0.2544297369888446,True,N2024010,,,,,,,0.7705334264269507,0.0,31.696,2.388887234770705,0.0,63.766,2.004490759753593,0.0,5.579,43.03781215054076,False,False
N2024010,30,1997-01-30,2005-02-20,2008-04-06,2012-12-31,0.88926023,0.18720968,0.47803885,0.37987137,0.66013765,0.28277007,True,140,MAE,78.90329122543335,Nicolas,N2024010,[210.60829787  -0.92863473  27.11263892   1.67117117],0.3805160522460937,0.6219343246873786,1997-01-30,2005-02-20,2008-04-06,2012-12-31,0.7574221718837957,0.2544297369888446,True,N2024010,,,,,,,0.7705334264269507,0.0,31.696,2.388887234770705,0.0,63.766,2.004490759753593,0.0,5.579,54.859532280175074,False,True
O5424010,7,1997-01-07,2005-01-03,2008-03-17,2012-12-31,0.63590944,0.39092118,0.36420035,0.4198064,0.4380384,0.47922796,True,194,MAE,44.50238752365112,Nicolas,O5424010,[354.24898027  -2.03686163  88.23467268   1.18318318],0.4152023792266845,0.5067266068182995,1997-01-30,2005-01-14,2008-03-24,2012-12-31,0.8770347658760088,0.1950046862809244,True,O5424010,,,,,,,0.8538254022595001,0.028,21.145,2.566291238877481,0.0,81.838,1.8930929158110883,0.0,5.504,30.941423697059363,True,False
O5424010,15,1997-01-15,2005-01-07,2008-03-19,2012-12-31,0.7554272,0.26613623,0.44951802,0.37312502,0.42628318,0.45651415,True,158,MAE,56.48079538345337,Nicolas,O5424010,[354.24898027  -2.03686163  88.23467268   1.18318318],0.4152023792266845,0.5067266068182995,1997-01-30,2005-01-14,2008-03-24,2012-12-31,0.8770347658760088,0.1950046862809244,True,O5424010,,,,,,,0.8538254022595001,0.028,21.145,2.566291238877481,0.0,81.838,1.8930929158110883,0.0,5.504,39.269718276970465,False,False
O5424010,30,1997-01-30,2005-01-14,2008-03-24,2012-12-31,0.8122712,0.177595,0.49767768,0.3700523,0.4856636,0.40709183,True,158,MAE,91.00440740585329,Nicolas,O5424010,[354.24898027  -2.03686163  88.23467268   1.18318318],0.4152023792266845,0.5067266068182995,1997-01-30,2005-01-14,2008-03-24,2012-12-31,0.8770347658760088,0.1950046862809244,True,O5424010,,,,,,,0.8538254022595001,0.028,21.145,2.566291238877481,0.0,81.838,1.8930929158110883,0.0,5.504,63.273142959977875,False,True
Q0214010,7,1997-01-07,2005-01-03,2008-03-16,2012-12-31,0.7156991,0.39379,0.5256225,0.43118003,0.63887393,0.50041395,True,243,MAE,56.39587712287903,Nicolas,Q0214010,[788.39560446  -1.30254201  56.26091125   1.03678679],0.4799134731292724,0.5944096101905276,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.8626075327799219,0.3053381043951826,True,Q0214010,,,,,,,1.247961999315303,0.094,27.669,3.2338237508555783,0.0,72.277,2.035980150581793,0.0,5.914,39.21067668333347,True,False
Q0214010,15,1997-01-15,2005-01-07,2008-03-18,2012-12-31,0.7013005,0.33182704,0.60891443,0.39685664,0.6776258,0.46313047,True,178,MAE,64.3988983631134,Nicolas,Q0214010,[788.39560446  -1.30254201  56.26091125   1.03678679],0.4799134731292724,0.5944096101905276,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.8626075327799219,0.3053381043951826,True,Q0214010,,,,,,,1.247961999315303,0.094,27.669,3.2338237508555783,0.0,72.277,2.035980150581793,0.0,5.914,44.77498198985337,False,False
Q0214010,30,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.8427774,0.17819762,0.6799735,0.34650305,0.76360667,0.36344978,True,239,MAE,136.98732495307922,Nicolas,Q0214010,[788.39560446  -1.30254201  56.26091125   1.03678679],0.4799134731292724,0.5944096101905276,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.8626075327799219,0.3053381043951826,True,Q0214010,,,,,,,1.247961999315303,0.094,27.669,3.2338237508555783,0.0,72.277,2.035980150581793,0.0,5.914,95.24394304119865,False,True
S1205110,7,1997-01-07,2004-07-31,2007-08-11,2012-12-31,0.5082754,0.19430523,-0.22189975,0.19040057,-0.9277874,0.19114263,True,101,MAE,21.849756002426147,Nicolas,S1205110,[305.39100369 -14.2949665  110.34810973   1.35148561],0.5615320205688477,0.2224519951006344,1997-01-30,2004-08-12,2007-08-18,2012-12-31,0.5870118862738971,0.0968028271568776,True,S1205110,,,,,,,0.2569754202060365,0.0,6.243,2.276506844626968,0.0,60.775,2.154875941136208,0.0,5.843,15.191601973919601,True,False
S1205110,15,1997-01-15,2004-08-04,2007-08-14,2012-12-31,0.9079089,0.09610416,-0.079048514,0.16972086,-1.6348145,0.19662403,True,188,MAE,61.63706183433533,Nicolas,S1205110,[305.39100369 -14.2949665  110.34810973   1.35148561],0.5615320205688477,0.2224519951006344,1997-01-30,2004-08-12,2007-08-18,2012-12-31,0.5870118862738971,0.0968028271568776,True,S1205110,,,,,,,0.2569754202060365,0.0,6.243,2.276506844626968,0.0,60.775,2.154875941136208,0.0,5.843,42.854744470607415,False,False
S1205110,30,1997-01-30,2004-08-12,2007-08-18,2012-12-31,0.91414523,0.08389613,0.43328404,0.13208748,-1.017389,0.17170623,True,144,MAE,78.25661087036133,Nicolas,S1205110,[305.39100369 -14.2949665  110.34810973   1.35148561],0.5615320205688477,0.2224519951006344,1997-01-30,2004-08-12,2007-08-18,2012-12-31,0.5870118862738971,0.0968028271568776,True,S1205110,,,,,,,0.2569754202060365,0.0,6.243,2.276506844626968,0.0,60.775,2.154875941136208,0.0,5.843,54.40991121541279,False,True
U0474010,7,1997-01-07,2005-01-02,2008-03-15,2012-12-31,0.8059213,0.5742536,0.63971114,0.7385811,0.74462295,0.58453035,True,146,MAE,34.057050943374634,Nicolas,U0474010,[361.40528437  -0.77117353  83.09628536   2.12012012],0.3078091144561767,0.6121149170112045,1997-01-30,2005-01-14,2008-03-22,2012-12-31,0.9055782688394584,0.3141337994107493,True,U0474010,,,,,,,1.7928550402190655,0.097,19.971,3.5660331964407943,0.0,75.552,1.7919827173169065,0.0,5.425,23.679036153987333,True,False
U0474010,15,1997-01-15,2005-01-06,2008-03-18,2012-12-31,0.9371972,0.30106205,0.7603704,0.5925906,0.7826352,0.53647363,True,228,MAE,79.57477068901062,Nicolas,U0474010,[361.40528437  -0.77117353  83.09628536   2.12012012],0.3078091144561767,0.6121149170112045,1997-01-30,2005-01-14,2008-03-22,2012-12-31,0.9055782688394584,0.3141337994107493,True,U0474010,,,,,,,1.7928550402190655,0.097,19.971,3.5660331964407943,0.0,75.552,1.7919827173169065,0.0,5.425,55.32639555970983,False,False
U0474010,30,1997-01-30,2005-01-14,2008-03-22,2012-12-31,0.9555781,0.23350993,0.83465314,0.47854587,0.8223239,0.44702998,True,193,MAE,111.63429069519044,Nicolas,U0474010,[361.40528437  -0.77117353  83.09628536   2.12012012],0.3078091144561767,0.6121149170112045,1997-01-30,2005-01-14,2008-03-22,2012-12-31,0.9055782688394584,0.3141337994107493,True,U0474010,,,,,,,1.7928550402190655,0.097,19.971,3.5660331964407943,0.0,75.552,1.7919827173169065,0.0,5.425,77.61659721480919,False,True
U1415040,7,1997-01-07,2005-01-04,2008-03-17,2012-12-31,0.55172354,0.2383274,0.2705328,0.29727426,0.6069564,0.24981415,True,101,MAE,23.788036346435547,Nicolas,U1415040,[283.60086142  -1.50262267  55.548404     1.6398179 ],0.4930310249328613,0.2430359886866412,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.8894200591655834,0.1276929230282863,True,U1415040,,,,,,,0.5309770626497774,0.02,8.044,2.1562522245037647,0.0,78.604,1.9340179671457904,0.0,5.558,16.539240981732465,True,False
U1415040,15,1997-01-15,2005-01-08,2008-03-19,2012-12-31,0.8614462,0.14279118,0.18652636,0.3046336,0.49276894,0.24353252,True,125,MAE,43.57342004776001,Nicolas,U1415040,[283.60086142  -1.50262267  55.548404     1.6398179 ],0.4930310249328613,0.2430359886866412,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.8894200591655834,0.1276929230282863,True,U1415040,,,,,,,0.5309770626497774,0.02,8.044,2.1562522245037647,0.0,78.604,1.9340179671457904,0.0,5.558,30.2955352881047,False,False
U1415040,30,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.95130265,0.087797,0.54125196,0.23980078,0.7813854,0.18871638,True,158,MAE,90.32254004478456,Nicolas,U1415040,[283.60086142  -1.50262267  55.548404     1.6398179 ],0.4930310249328613,0.2430359886866412,1997-01-30,2005-01-15,2008-03-24,2012-12-31,0.8894200591655834,0.1276929230282863,True,U1415040,,,,,,,0.5309770626497774,0.02,8.044,2.1562522245037647,0.0,78.604,1.9340179671457904,0.0,5.558,62.79905722889635,False,True
V4034020,7,1997-01-07,2005-01-01,2008-03-13,2012-12-31,0.67791927,0.26419824,-0.076268315,0.2310594,0.45859855,0.3054712,True,130,MAE,29.70800828933716,Nicolas,V4034020,[692.28657804  -7.947986   103.54434758   1.06606607],0.474714994430542,0.2606210777201204,1997-01-30,2005-01-13,2008-03-20,2012-12-31,0.853265610265881,0.1376109141089667,True,V4034020,,,,,,,0.5008496485513458,0.001,19.305,2.7095633127994523,0.0,104.019,2.014186173853525,0.0,5.47,20.65525296114985,True,False
V4034020,15,1997-01-15,2005-01-05,2008-03-16,2012-12-31,0.7594856,0.20762563,0.33667505,0.214091,0.5777569,0.27016845,True,121,MAE,43.43159556388855,Nicolas,V4034020,[692.28657804  -7.947986   103.54434758   1.06606607],0.474714994430542,0.2606210777201204,1997-01-30,2005-01-13,2008-03-20,2012-12-31,0.853265610265881,0.1376109141089667,True,V4034020,,,,,,,0.5008496485513458,0.001,19.305,2.7095633127994523,0.0,104.019,2.014186173853525,0.0,5.47,30.19692818654748,False,False
V4034020,30,1997-01-30,2005-01-13,2008-03-20,2012-12-31,0.8520844,0.13347,0.28353053,0.20000142,0.48665923,0.27140638,True,145,MAE,83.03731870651245,Nicolas,V4034020,[692.28657804  -7.947986   103.54434758   1.06606607],0.474714994430542,0.2606210777201204,1997-01-30,2005-01-13,2008-03-20,2012-12-31,0.853265610265881,0.1376109141089667,True,V4034020,,,,,,,0.5008496485513458,0.001,19.305,2.7095633127994523,0.0,104.019,2.014186173853525,0.0,5.47,57.7338206719917,False,True
Y4515420,7,1997-01-07,2004-05-26,2008-02-21,2012-12-31,0.6937101,0.057735246,0.53672975,0.04534874,0.3862564,0.269921,True,295,MAE,61.0281240940094,Nicolas,Y4515420,[346.73429555 -44.84322284  30.77616083   1.7533127 ],0.604968786239624,0.3243705344015207,1997-01-30,2004-06-06,2008-02-28,2012-12-31,0.3986120317823142,0.2628990515658218,True,Y4515420,,,,,,,0.1598217259651778,0.0,27.073,1.9165424366872008,0.0,89.186,2.267968856947297,0.059,5.703,42.43136492454281,True,False
Y4515420,15,1997-01-15,2004-05-30,2008-02-23,2012-12-31,0.5255642,0.045063302,0.5594461,0.05391383,0.3432694,0.26317367,True,205,MAE,63.51781916618347,Nicolas,Y4515420,[346.73429555 -44.84322284  30.77616083   1.7533127 ],0.604968786239624,0.3243705344015207,1997-01-30,2004-06-06,2008-02-28,2012-12-31,0.3986120317823142,0.2628990515658218,True,Y4515420,,,,,,,0.1598217259651778,0.0,27.073,1.9165424366872008,0.0,89.186,2.267968856947297,0.059,5.703,44.162389132259264,False,False
Y4515420,30,1997-01-30,2004-06-06,2008-02-28,2012-12-31,0.75391424,0.024920372,0.66519654,0.04779346,0.34724158,0.25986895,True,326,MAE,172.1975884437561,Nicolas,Y4515420,[346.73429555 -44.84322284  30.77616083   1.7533127 ],0.604968786239624,0.3243705344015207,1997-01-30,2004-06-06,2008-02-28,2012-12-31,0.3986120317823142,0.2628990515658218,True,Y4515420,,,,,,,0.1598217259651778,0.0,27.073,1.9165424366872008,0.0,89.186,2.267968856947297,0.059,5.703,119.72477972824457,False,True
A1072010,7,1997-01-07,2005-01-26,2008-03-30,2012-12-31,0.790414,0.29247615,0.36544585,0.41919094,0.646137,0.359281,True,119,NSE,34.734381914138794,Nicolas,A1072010,[357.80924171  -1.28618549  33.78442846   1.16366366],0.5678720474243164,0.4732533319198109,1997-01-30,2005-02-06,2008-04-06,2012-12-31,0.8282378839052247,0.2087258551241016,True,A1072010,,,,,,,0.7360678404971519,0.032,17.284,2.521649212867899,0.0,60.446,1.8437313483915123,0.0,5.434,24.149967843627948,True,False
A1072010,15,1997-01-15,2005-01-30,2008-04-01,2012-12-31,0.87384677,0.23127656,0.43002546,0.3870885,0.70764697,0.318158,True,116,NSE,47.1239287853241,Nicolas,A1072010,[357.80924171  -1.28618549  33.78442846   1.16366366],0.5678720474243164,0.4732533319198109,1997-01-30,2005-02-06,2008-04-06,2012-12-31,0.8282378839052247,0.2087258551241016,True,A1072010,,,,,,,0.7360678404971519,0.032,17.284,2.521649212867899,0.0,60.446,1.8437313483915123,0.0,5.434,32.76411734183602,False,False
A1072010,30,1997-01-30,2005-02-06,2008-04-06,2012-12-31,0.91530555,0.1851364,0.44882536,0.37968108,0.71840036,0.30604628,True,157,NSE,101.75333905220032,Nicolas,A1072010,[357.80924171  -1.28618549  33.78442846   1.16366366],0.5678720474243164,0.4732533319198109,1997-01-30,2005-02-06,2008-04-06,2012-12-31,0.8282378839052247,0.2087258551241016,True,A1072010,,,,,,,0.7360678404971519,0.032,17.284,2.521649212867899,0.0,60.446,1.8437313483915123,0.0,5.434,70.74661274142719,False,True
A3301010,7,1997-01-07,2005-01-03,2008-03-16,2012-12-31,0.76398504,0.23181553,0.5047453,0.19940351,0.43725777,0.24513137,True,138,NSE,34.20125079154968,Nicolas,A3301010,[ 9.43880907e+02 -6.48540265e-01  3.11869582e+01  1.39789790e+00],0.4187171459197998,0.3599946439519682,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.8001790015561396,0.1568358942738378,True,A3301010,,,,,,,0.7271540041067762,0.248,10.2,2.339075290896646,0.0,61.726,1.829243155373032,0.0,5.551,23.779294788359806,True,False
A3301010,15,1997-01-15,2005-01-07,2008-03-18,2012-12-31,0.90160215,0.15544066,0.5637989,0.18138172,0.559805,0.21791166,True,274,NSE,112.52319765090942,Nicolas,A3301010,[ 9.43880907e+02 -6.48540265e-01  3.11869582e+01  1.39789790e+00],0.4187171459197998,0.3599946439519682,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.8001790015561396,0.1568358942738378,True,A3301010,,,,,,,0.7271540041067762,0.248,10.2,2.339075290896646,0.0,61.726,1.829243155373032,0.0,5.551,78.23463252200584,False,False
A3301010,30,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.9021098,0.13822126,0.47244054,0.18712725,0.69278646,0.18000546,True,145,NSE,92.6373131275177,Nicolas,A3301010,[ 9.43880907e+02 -6.48540265e-01  3.11869582e+01  1.39789790e+00],0.4187171459197998,0.3599946439519682,1997-01-30,2005-01-14,2008-03-23,2012-12-31,0.8001790015561396,0.1568358942738378,True,A3301010,,,,,,,0.7271540041067762,0.248,10.2,2.339075290896646,0.0,61.726,1.829243155373032,0.0,5.551,64.4084624473766,False,True
