Lon,Lat,CODE,AREA_SQKM_,AREA_SQK_1,STOR_,NEI_F,DEV90_,DEV00_,DEV06_,DEV12_,DEV90,DEV00,DEV06,DEV12,Y2006,Y2009,Y2012,Y2015,lngth,yr_db,yr_fn,Q_DIS,Qm,Pm,ETPm,Arid
1.947712,50.764323,E4306010,105.83,105.81008218390532,0.0,2.298387096774194,2.579608806576585,2.589057923084192,2.94812435037324,2.94812435037324,2.579608806576585,2.589057923084192,2.94812435037324,2.94812435037324,0.530482480181757,0.533548306612886,0.534561428047586,0.540326391435344,16.0,1997.0,2012.0,0.980207620351358,0.055633465003718,0.120949577661597,0.071010745914613,0.587110321659421
-2.441524,48.347877,J1103010,103.34,103.34443886135669,0.0,1.728142670726403,2.303077220824463,2.341784401006387,2.467582736597639,2.467582736597639,2.051480549641958,2.090187729823882,2.138571705051287,2.138571705051287,1.47788895124925,1.52643842774477,1.558646049041048,1.570393450871862,16.0,1997.0,2012.0,1.0,0.027274505639091,0.098686554828524,0.0756849556953,0.766922667487657
-1.689648,48.334365,J7103010,102.49,102.48621832839247,0.0,1.059194565744784,2.039223338862328,2.195336130354181,2.614889257488536,2.67343155429798,1.795297102156308,1.795297102156308,2.107522685140014,2.107522685140014,1.258938050334103,1.279913195528633,1.302777430837445,1.328693873727596,16.0,1997.0,2012.0,0.996064339493498,0.024731360090893,0.091631310221526,0.077309411533196,0.843700812905066
1.120224,44.574671,O8344020,100.69,100.67186387112154,0.0,1.265893642542983,0.248286820935545,0.248286820935545,0.268149766610388,0.268149766610388,0.248286820935545,0.248286820935545,0.268149766610388,0.268149766610388,0.256591389476026,0.257970058643103,0.258585890691798,0.258585890691798,16.0,1997.0,2012.0,1.0,0.008707405174708,0.095709061758934,0.088617875912617,0.925908939019557
-4.623901,48.419607,J3323020,95.34,95.3020520638086,0.0,0.720670391061452,9.397944199706314,10.866372980910425,11.212502622194252,12.35577931613174,8.107824627648416,8.883994126284875,9.261590098594503,10.341934130480386,5.628585938713238,5.806633173421977,6.080522293154031,6.195926264805379,16.0,1997.0,2012.0,0.999322667122975,0.056393140711108,0.124985464932794,0.075543353033025,0.604417102080205
0.645109,47.883939,M1254010,90.96,90.96538414621952,0.0,1.959919839679359,0.736587510993843,0.736587510993843,0.747581354441513,0.747581354441513,0.736587510993843,0.736587510993843,0.747581354441513,0.747581354441513,0.247779321747696,0.249630619855062,0.249630619855062,0.252123935833392,16.0,1997.0,2012.0,0.996064339493498,0.019424650886035,0.082000650906358,0.079811286362081,0.973300647192499
-1.291977,48.821901,I7102020,90.27,90.24409139687239,0.0,1.550449205252246,2.680846349839371,2.902403899412873,2.991026919242273,3.068572061592999,2.414977290351169,2.63653483992467,2.625456962445995,2.625456962445995,0.613203522835331,0.628275082555794,0.630828217459719,0.638297023558875,16.0,1997.0,2012.0,0.890407540497376,0.067100669090574,0.130663678589684,0.073911373516997,0.565661195984479
-1.564288,46.581216,N2024010,88.98,88.96687317575302,0.0,0.498495917490331,2.348842436502585,2.663519892110587,3.124297594965161,4.338053495167453,2.348842436502585,2.663519892110587,3.124297594965161,4.338053495167453,1.630644240323357,1.880108085263267,1.906446000080929,1.943435079153122,16.0,1997.0,2012.0,0.981647843942505,0.032095500454783,0.099537022651427,0.083520404103924,0.839088828399033
5.865562,43.208102,Y4515420,88.63,88.62868044694761,0.0,0.993407498969922,2.831998194742187,4.603407424122757,4.682387453458197,4.682387453458197,2.155026514724134,3.926435744104705,3.971567189439242,3.971567189439242,1.773149443546858,1.774521396142286,1.8043035792457,1.804655591809841,16.0,1997.0,2012.0,0.906421115674196,0.006690029691059,0.079855816882379,0.094498741508385,1.183367035974543
5.021527,45.564616,V3225420,85.85,85.79838761868228,0.0,4.065303193397919,8.130460104834013,7.594641817122889,8.316831683168317,8.922539312754806,6.872451951077461,7.221898660454281,7.594641817122889,8.200349446709376,2.734066210716234,2.761050271099363,3.200016783451517,3.263043305966983,16.0,1997.0,2012.0,0.998345881816108,0.031763656312498,0.10083498704716,0.085610843272302,0.849019238965687
1.204536,49.570024,H9913010,85.35,85.35371179263701,0.0,2.7585931254996,2.999414176918571,3.186877562975981,3.702401874633861,3.772700644405389,2.999414176918571,3.186877562975981,3.702401874633861,3.772700644405389,0.7346821134325,0.752059724995079,0.761109392720899,0.764038466945983,16.0,1997.0,2012.0,0.986146760209902,0.028932664812606,0.109093303665139,0.072025956372633,0.660223441441681
0.419579,48.859867,I0113010,82.04,82.04882049793329,0.0,3.64716391246092,0.572891272549976,0.572891272549976,0.597269624573379,0.694783032666992,0.572891272549976,0.572891272549976,0.597269624573379,0.694783032666992,0.337166786919132,0.341612878064,0.341612878064,0.342646399251185,16.0,1997.0,2012.0,0.989533424595026,0.028269025822719,0.09487383594334,0.07226313925251,0.761676162937879
4.127821,48.627624,H1503910,79.19,79.21421904028601,0.0,3.07847295864263,0.833438565475439,0.833438565475439,0.833438565475439,0.833438565475439,0.833438565475439,0.833438565475439,0.833438565475439,0.833438565475439,0.532558010296101,0.549739436050739,0.552809646925749,0.558475397915488,16.0,1997.0,2012.0,0.989611852612366,0.012677689533103,0.083677695318338,0.077742293370694,0.929068279301416
2.282902,50.567497,E3518510,78.88,78.93525668068024,0.0,2.477165354330709,5.362576064908722,5.349898580121704,5.387931034482759,5.387931034482759,5.362576064908722,5.349898580121704,5.387931034482759,5.387931034482759,0.721408590598585,0.725036993493199,0.730155271319401,0.73061642308394,16.0,1997.0,2012.0,0.97265714122747,0.027984081960037,0.107964715451848,0.071234427981691,0.659793600411225
0.032097,43.114113,Q0214010,77.99,78.00148138955905,0.0,3.250648976059994,0.769329401205283,1.11552763174766,1.436081548916528,1.500192332350301,0.769329401205283,0.769329401205283,1.089883318374151,1.153994101807924,0.755507579331706,0.755507579331706,0.756661401817399,0.756661401817399,16.0,1997.0,2012.0,0.999914442162902,0.051993542283245,0.134742596863003,0.084832306133071,0.629587885176834
-1.157359,43.811297,S4214010,76.5,76.53227492305683,0.0,0.464450600184672,1.908496732026144,2.627450980392157,2.640522875816993,2.679738562091503,1.908496732026144,2.627450980392157,2.640522875816993,2.679738562091503,1.246523004876417,1.256808952119125,1.31640786289585,1.462935571711554,16.0,1997.0,2012.0,0.996941307323751,0.045858075885602,0.137832528955161,0.091058164299567,0.660643500772706
3.436934,45.606383,K2644010,73.0,73.03381102770955,0.0,9.74166978659678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334903386934233,0.33623975813872,0.340281733339175,0.345550541120799,16.0,1997.0,2012.0,0.999992870180242,0.024148612725182,0.097629746660923,0.072731739904175,0.744975190710302
7.350085,47.604635,A1072010,70.93,70.94018221254206,0.0,6.887734718337994,3.270830396165233,3.862963485126181,4.666572677287466,4.666572677287466,3.270830396165233,3.862963485126181,4.666572677287466,4.666572677287466,1.830749018900266,1.850754431864315,1.870703459786188,1.8850590915242,16.0,1997.0,2012.0,0.9922641455624,0.030659615754395,0.105068750902354,0.076822085158567,0.731160174365961
5.022045,49.091796,H6053010,70.9,70.95884539454461,0.0,3.698799845141308,1.184767277856135,1.184767277856135,1.198871650211565,1.198871650211565,1.184767277856135,1.184767277856135,1.198871650211565,1.198871650211565,0.33249529306982,0.333944012897552,0.340398426137837,0.351176450692792,16.0,1997.0,2012.0,0.988128850102669,0.039175870856222,0.106314824549046,0.074695315337668,0.702586074416066
6.657499,49.181591,A9612010,58.41,58.40909581472067,0.0,4.531668153434434,23.42064714946071,23.540489642184557,23.934257832562917,23.934257832562917,20.715630885122412,22.307824002739256,22.701592193117616,22.701592193117616,8.585532713352416,8.832958888721455,8.897196389684028,8.918630928738718,16.0,1997.0,2012.0,0.955574093086927,0.02974468876492,0.093875306049321,0.074541069579911,0.794043422123967
1.997015,45.504915,P3322510,53.59,53.594080896433525,0.0,8.636599274235355,0.149281582384773,0.149281582384773,0.149281582384773,0.149281582384773,0.149281582384773,0.149281582384773,0.149281582384773,0.149281582384773,0.071393387566236,0.071393387566236,0.071393387566236,0.071393387566236,16.0,1997.0,2012.0,0.997269279032626,0.116778678244361,0.16443810377453,0.069193844063712,0.420789599795022
-3.209575,47.932996,J5704810,45.92,45.87112031930163,0.0,0.990719257540603,1.698606271777003,1.676829268292683,1.676829268292683,1.676829268292683,1.698606271777003,1.676829268292683,1.676829268292683,1.676829268292683,0.618722476564203,0.629695838710803,0.629695838710803,0.629701329845215,16.0,1997.0,2012.0,0.99079540269222,0.06466403245329,0.135258325505232,0.076346307138376,0.564448116861471
0.571395,47.982686,M0416010,44.86,44.80973222449501,0.0,1.912650602409639,2.518947837717343,2.518947837717343,2.674988854213107,2.674988854213107,2.518947837717343,2.518947837717343,2.674988854213107,2.674988854213107,0.830515585389367,0.83524654550648,0.856025779499585,0.857409374525784,16.0,1997.0,2012.0,0.999565080994752,0.023136235929442,0.081373551876288,0.080023536618754,0.983409647682677
-4.100225,48.578291,J3024010,44.68,44.7153411106691,0.0,0.780364765230889,3.760071620411817,3.715308863025963,5.393912264995524,5.550581915846016,3.760071620411817,3.715308863025963,5.393912264995524,5.550581915846016,2.624264271785606,2.635543600089666,2.793745639300857,2.805812476519312,16.0,1997.0,2012.0,0.997533082363678,0.056571354239265,0.123464474978421,0.074459872461784,0.603087429860819
-0.077589,48.147335,M0566220,21.9,21.85218032440662,0.0,1.819905213270142,0.639269406392694,0.273972602739726,0.273972602739726,0.273972602739726,0.273972602739726,0.273972602739726,0.273972602739726,0.273972602739726,0.349599150712011,0.349599150712011,0.349599150712011,0.349599150712011,16.0,1997.0,2012.0,0.993198151950719,0.027477257669052,0.09227016277815,0.078724955181953,0.853200557715024
-1.001806,45.200198,S1205110,19.88,19.898853075544267,0.0,0.329004994237418,0.150905432595573,0.150905432595573,0.150905432595573,0.503018108651911,0.150905432595573,0.150905432595573,0.150905432595573,0.503018108651911,0.041266331658291,0.041266331658291,0.041266331658291,0.199738693467337,16.0,1997.0,2012.0,0.946840063883185,0.010706842335148,0.094854296727628,0.089786389658909,0.946571667994883
